,0
26749,WebAPI
26750,Angular
26751,Excellent communication and interpersonal skills
26752,offshore/distributed teams
26753,Angular JS
26754,Allscripts
26755,an equal opportunity workplace
26756,a diverse and inclusive workforce
26757,the full SDLC
26758,"high-volume, low-latency applications"
26759,all phases
26760,the development lifecycle
26761,"well-designed, testable, efficient code"
26762,specifications
26763,"high-performing, scalable, enterprise-grade applications"
26764,RDBMS DB
26765,MySQL
26766,Postgres
26767,Multithreaded applications
26768,Jira tool
26769,the Versioning Control Tool
26770,SVN
26771,Git
26772,Git
26773,algorithms
26774,the flavors
26775,Linux
26776,CentOS
26777,Fedora
26778,Rhel
26779,Ubuntu
26780,some logging frameworks
26781,log4j/Slf4j
26782,Hibernate/JPA
26783,maven
26784,CI tools
26785,Jenkins.. Knowledge
26786,NoSql database
26787,MongoDB / Cassandra.. Knowledge
26788,Angular JS/
26789,kernel
26790,an embedded Linux target
26791,Continuous integration / continuous deployment CI/CD tools
26792,wrappers
26793,other proprietary tools
26794,these software frameworks
26795,embedded devices
26796,OE-Core
26797,OE-dev
26798,Proficiency
26799,Yocto Project
26800,OpenSource
26801,the Automotive industry
26802,Good fundamentals
26803,gerrit
26804,Atlassian tools Jira
26805,"Confluence, git stash"
26806,Continuous Integration
26807,deployment
26808,build automation
26809,the scripting languages
26810,python
26811,perl
26812,GNU/
26813,cmake
26814,gcc
26815,expert knowhow
26816,git
26817,Bitbake
26818,Yocto
26819,Jenkins
26820,CruiseControl
26821,Bamboo
26822,Jira
26823,Lint
26824,Beneficial: basic Automotive SPICE knowledge
26825,Beneficial: background
26826,automated testing
26827,Willingness
26828,Willingness
26829,Bangalore
26830,Willingness
26831,internal initiatives
26832,training/mentoring
26833,development methodologies
26834,the desired outcomes
26835,Architectural patterns
26836,Strong interpersonal communication
26837,teams﻿RequirementsDegree
26838,AndroidTV
26839,FireTV
26840,Chromecast
26841,a plusExperience
26842,tuningDeveloped a culture
26843,optimizationAbility
26844,web architectures
26845,JSON
26846,constraintsExperience
26847,other tech stacks
26848,"(ReactNative, HTML/JS"
26849,technical challengesExperience
26850,DRM
26851,OVPs
26852,Analytics
26853,beneficialExperience
26854,3rd party API
26855,highly desirableGood command
26856,.
26857,QA
26858,bottlenecks
26859,B.E / B. Tech
26860,SDK
26861,debugging
26862,instrumentation
26863,Jetpack libraries
26864,asynchronous programming
26865,dependency management
26866,functional reactive programming
26867,Algorithms
26868,preferably scrum
26869,continuous integration
26870,GIT
26871,Preferred qualifications
26872,reliability
26873,scaling
26874,coding standards
26875,Barracuda engineers
26876,Barracuda appliances
26877,"boot-loader, kernel, libraries"
26878,scripting
26879,build-automation
26880,continuous integration processes
26881,scalability
26882,packaging software
26883,kernel
26884,bootloaders
26885,tuning
26886,Fluency
26887,scripting
26888,Perl
26889,Strong communication and interpersonal skills
26890,minimal supervision
26891,Git
26892,Jenkins
26893,Puppet
26894,Entity framework
26895,RDBMS especiallySQL Server
26896,frontend framework
26897,user interfaces
26898,RESTful API
26899,Skills And Qualifications  Strong proficiency
26900,Nest.js
26901, Sequelize
26902,asynchronous programming
26903,its quirks
26904,Serverless
26905,Lambda
26906,CloudFront
26907,authorization
26908,Proficient understanding
26909,code versioning tools
26910,Git
26911,Bitbucket
26912,Strong familiarity
26913,one or more software design paradigms
26914,data listings
26915,raw datasets
26916,datasets
26917,listings
26918,statisticians
26919,programming specifications
26920,protocols
26921,CRFs
26922,edit specifications
26923,Bachelors
26924,SQL
26925,Python
26926,visualization
26927,soft wares
26928,analytics/data science
26929,Critical thinking and excellent verbal and written communication skills
26930,Problem-solving and analytical abilities
26931,Exceptional communication and presentation skills
26932,analytical insights
26933,a clear and concise manner
26934,multiple audiences
26935,a collaborative culture
26936,Charismatic personality
26937,a self-motivated attitude
26938,natural curiosity
26939,a thoughtful and creative problem solver
26940,buyout
26941,K8
26942,Docker
26943,containerization
26944,AWS
26945,scrum teams
26946,workflows
26947,roadblocks
26948,Micronaut/Kotlin
26949,QA engineers
26950,uptime
26951,reliability
26952,proactive action
26953,tooling
26954,Automation
26955,CI/CD pipeline
26956,production environments
26957,new application functionality
26958,development roadblocks
26959, CI/CD pipeline process
26960,APM
26961, Proficient Python Coding Development Experience
26962,troubleshooting problems
26963,CI/CD pipeline
26964,DevOps
26965,AWS
26966,Azure
26967,Serverless
26968,EDA
26969,terminal/CLI
26970,prem
26971,AWS
26972,prem
26973,Linux
26974,AWS
26975,Azure
26976,POC
26977,prem
26978,VPN tunnels
26979,databases
26980,a fast-paced environment
26981,deadlines
26982,hosting infrastructure
26983,PowerShell
26984,Jenkins
26985,CI/CD best practices
26986,SCOM
26987,VMWare vCenter
26988,VMWare Horizon
26989,REST API
26990,JEE/Java
26991,Avro
26992,Openshift
26993,XML
26994,JSON
26995,UML
26996,Maven
26997,Jenkins
26998,Swagger
26999,Microservices
27000,Kafka
27001,NoSQL
27002,GraphDB
27003,Docker
27004,OpenShift
27005,Kubernetes
27006,at least conceptual understanding
27007,Microfocus ALM
27008,Microfocus Octane
27009,Jira
27010,automated test tools
27011,UFT
27012,Microfocus Load Runner
27013,Katalon
27014,Nightwatch
27015,Selenium
27016,Microfocus Loadrunner
27017,Bootstrap
27018,Apache
27019,Tomcat
27020,Bootstrap Angular
27021,Python
27022,Cassandra
27023, XML
27024,JSON
27025,JavaScript
27026,TypeScript
27027,Linux
27028,Kubernetes
27029,Azure
27030,modernization
27031,multiple stacks
27032,Full Stack Java/J2EE software design and development experience
27033,HTML
27034,CSS
27035,Bootstrap
27036,AJAX
27037,JSON
27038,XML
27039,object-oriented programming
27040,OOP
27041,Algorithm Design
27042,Optimization
27043, Containerization Experience
27044, Familiarity
27045,Linux
27046,innovative analytical solutions
27047,collaborative partnerships
27048,architects
27049,technical environments
27050,best practice specifications
27051,mentor team members
27052,project documentation
27053,configuration management
27054,designing
27055,automation
27056,provisioning
27057,AWS
27058,EMR
27059,S3
27060,Redshift
27061,Kinesis
27062,Databricks
27063,Databricks
27064,Synapse
27065,DataFlow
27066,GCS
27067,BigQuery
27068,Dataproc
27069,any object-oriented/object function scripting language
27070,Python
27071,Spark
27072,Spark Streaming
27073,Strong experience building data ingestion pipelines
27074,Load workload
27075,data modeling
27076,CI/CD principles
27077,Snowflake
27078,problem-solving
27079,distributed computing principles
27080,innovative analytical solutions
27081,collaborative partnerships
27082,architects
27083,technical environments
27084,best practice specifications
27085,mentor team members
27086,project documentation
27087,configuration management
27088,designing
27089,automation
27090,provisioning
27091,AWS
27092,EMR
27093,S3
27094,Redshift
27095,Kinesis
27096,Databricks
27097,Databricks
27098,Synapse
27099,DataFlow
27100,GCS
27101,BigQuery
27102,Dataproc
27103,any object-oriented/object function scripting language
27104,Python
27105,Spark
27106,Spark Streaming
27107,Strong experience building data ingestion pipelines
27108,Load workload
27109,data modeling
27110,CI/CD principles
27111,Snowflake
27112,problem-solving
27113,distributed computing principles
27114,innovative analytical solutions
27115,collaborative partnerships
27116,architects
27117,technical environments
27118,best practice specifications
27119,mentor team members
27120,project documentation
27121,configuration management
27122,designing
27123,automation
27124,provisioning
27125,AWS
27126,EMR
27127,S3
27128,Redshift
27129,Kinesis
27130,Databricks
27131,Databricks
27132,Synapse
27133,DataFlow
27134,GCS
27135,BigQuery
27136,Dataproc
27137,any object-oriented/object function scripting language
27138,Python
27139,Spark
27140,Spark Streaming
27141,Strong experience building data ingestion pipelines
27142,Load workload
27143,data modeling
27144,CI/CD principles
27145,Snowflake
27146,problem-solving
27147,distributed computing principles
27148,innovative analytical solutions
27149,collaborative partnerships
27150,architects
27151,technical environments
27152,best practice specifications
27153,mentor team members
27154,project documentation
27155,configuration management
27156,designing
27157,automation
27158,provisioning
27159,AWS
27160,EMR
27161,S3
27162,Redshift
27163,Kinesis
27164,Databricks
27165,Databricks
27166,Synapse
27167,DataFlow
27168,GCS
27169,BigQuery
27170,Dataproc
27171,any object-oriented/object function scripting language
27172,Python
27173,Spark
27174,Spark Streaming
27175,Strong experience building data ingestion pipelines
27176,Load workload
27177,data modeling
27178,CI/CD principles
27179,Snowflake
27180,problem-solving
27181,distributed computing principles
27182,innovative analytical solutions
27183,collaborative partnerships
27184,architects
27185,technical environments
27186,best practice specifications
27187,mentor team members
27188,project documentation
27189,configuration management
27190,designing
27191,automation
27192,provisioning
27193,AWS
27194,EMR
27195,S3
27196,Redshift
27197,Kinesis
27198,Databricks
27199,Databricks
27200,Synapse
27201,DataFlow
27202,GCS
27203,BigQuery
27204,Dataproc
27205,any object-oriented/object function scripting language
27206,Python
27207,Spark
27208,Spark Streaming
27209,Strong experience building data ingestion pipelines
27210,Load workload
27211,data modeling
27212,CI/CD principles
27213,Snowflake
27214,problem-solving
27215,distributed computing principles
27216,SDLC
27217,BS degree
27218,other advanced certification
27219,interfacesConcurrency
27220,Oracle
27221,testingClean
27222,an agile development methodology
27223,troubleshooting
27224,a fast-paced environment
27225,continuous delivery techniques
27226,stakeholders
27227,similar frameworks
27228,Kafka
27229,JMS
27230,MQ technologies
27231,B.S. Computer Science
27232,MIS
27233,relational database
27234,"Solid oral, written, presentation, collaboration and interpersonal communication skills"
27235,varied political environments
27236,HTML
27237,innovative analytical solutions
27238,collaborative partnerships
27239,architects
27240,technical environments
27241,best practice specifications
27242,mentor team members
27243,project documentation
27244,configuration management
27245,designing
27246,automation
27247,provisioning
27248,AWS
27249,EMR
27250,S3
27251,Redshift
27252,Kinesis
27253,Databricks
27254,Databricks
27255,Synapse
27256,DataFlow
27257,GCS
27258,BigQuery
27259,Dataproc
27260,any object-oriented/object function scripting language
27261,Python
27262,Spark
27263,Spark Streaming
27264,Strong experience building data ingestion pipelines
27265,Load workload
27266,data modeling
27267,CI/CD principles
27268,Snowflake
27269,problem-solving
27270,distributed computing principles
27271,innovative analytical solutions
27272,collaborative partnerships
27273,architects
27274,technical environments
27275,best practice specifications
27276,mentor team members
27277,project documentation
27278,configuration management
27279,designing
27280,automation
27281,provisioning
27282,AWS
27283,EMR
27284,S3
27285,Redshift
27286,Kinesis
27287,Databricks
27288,Databricks
27289,Synapse
27290,DataFlow
27291,GCS
27292,BigQuery
27293,Dataproc
27294,any object-oriented/object function scripting language
27295,Python
27296,Spark
27297,Spark Streaming
27298,Strong experience building data ingestion pipelines
27299,Load workload
27300,data modeling
27301,CI/CD principles
27302,Snowflake
27303,problem-solving
27304,distributed computing principles
27305,the status quo
27306,a more optimal solution
27307,Teamwork
27308,"a positive, collaborative environment"
27309,a front-end frameworks
27310,"Angular, React, Vue) and related technologies"
27311,JavaScript
27312,Typescript
27313,HTML5
27314,CSS3
27315,preferably Scrum
27316,Proficiency
27317,RxJS
27318,Microservices
27319,APIs
27320,WebSockets
27321,SCSS
27322,complex highly reliable and scalable production systems
27323,Familiarity
27324,database concepts
27325,Bachelor’s Degree
27326,related backend services
27327,APIs
27328,Node
27329,JS - features
27330,Smartwatch
27331,other connected smart/IoT devices
27332,the ThingSpace IoT platform
27333,APIs
27334,BS degree
27335,other advanced certification
27336,Node.jsExperience
27337,node.js framworks
27338,interfacesConcurrency
27339,multithreadingOne or more databases
27340,Mongo DB
27341,PostgreSQL
27342,Oracle
27343,testingClean
27344,Typescript
27345,Kafka
27346,JMS
27347,MQ technologies
27348,constraints
27349,system/business analysts
27350,onshore architects
27351,the product lifecycle
27352,technical expertise
27353,Good modeling
27354,Fluent English
27355,platformEndeca
27356,SOLR
27357,Hybris
